#{"t_start": 1523751739.3729224, "env_id": null}
r,l,t
5617.073584,343,922.232911
678.132425,220,925.403169
430.658705,173,928.068337
567.015677,164,929.493579
-4101.528822,183,932.064152
1589.753787,246,936.098105
-3105.675983,291,940.22931
-3055.774115,336,944.462229
3444.977686,200,947.049119
-117.294058,281,950.890874
-22422.377411,596,958.74075
443.785694,207,961.872615
-269.804428,205,964.504365
599.514579,250,967.201158
-272.785896,308,972.814921
-7128.526688,469,978.369294
-968.702116,248,982.186591
-5254.966721,629,990.459776
-1124.102674,188,993.139884
2477.091238,220,995.752838
2903.423371,399,1001.583589
3453.876597,283,1005.856451
-17.150434,233,1008.531657
4948.648497,280,1012.362181
419.60031,164,1015.149468
2293.391399,202,1017.765783
1089.166451,209,1020.416779
6489.506078,274,1023.572133
-8197.282303,679,1033.70498
-6760.783957,492,1040.372311
-14394.10725,666,1049.706648
-5180.529459,261,1052.682388
2771.079343,442,1059.25406
397.19592,205,1061.888791
-16679.027803,591,1070.043724
-5334.835569,276,1074.535723
3360.746082,330,1078.517281
4283.306823,299,1082.504923
15124.620491,326,1086.535762
-13313.129247,493,1093.802094
5008.52895,254,1098.675156
656.359055,358,1102.676574
2193.210122,202,1105.300805
545.332715,209,1107.93206
-6656.047565,415,1113.159034
-3982.29289,217,1117.201728
-5717.052671,387,1122.614405
3521.504347,267,1125.611358
615.141392,244,1129.652821
4097.59995,195,1132.269955
-6411.585626,247,1135.348561
-454.316143,171,1138.513103
4840.048134,223,1141.166877
630.963484,333,1145.145102
-1139.390615,198,1148.108678
3919.052127,187,1151.075764
-3814.127446,328,1155.480154
253.578348,82,1156.757415
-1464.621093,387,1162.258316
-6442.605793,348,1167.561782
455.575529,133,1168.950601
1210.085241,152,1170.362579
2495.519191,148,1172.915953
870.805933,174,1175.514369
-3620.976827,419,1181.096717
-11331.045013,728,1191.229348
4952.589468,160,1193.788964
1243.052998,192,1196.568517
-4497.773067,381,1200.636429
-599.473488,205,1204.350073
821.273811,159,1205.757274
-5181.187988,405,1211.633875
-5178.105905,474,1218.314862
2706.727615,197,1220.933529
-3705.003844,404,1226.190859
4298.144462,196,1228.864924
8253.50755,316,1232.821752
3028.893138,365,1238.346904
6011.98359,277,1241.130102
2731.202306,206,1244.934508
-27855.448791,709,1255.396972
376.649978,348,1259.43074
3019.254013,195,1262.027289
-24898.364788,685,1271.547077
-2848.754328,688,1280.735392
3612.868102,214,1283.380803
7056.69416,259,1287.225009
6744.48714,221,1290.220294
-11107.108651,453,1295.857078
-2278.787067,445,1302.360378
268.525651,184,1305.044543
-500.554955,219,1308.870677
-1308.871222,203,1311.665416
5173.688652,248,1314.387463
-5329.360363,427,1322.1336
4551.329567,219,1324.812666
-1143.116993,124,1326.187565
-692.535899,203,1328.874948
5118.803645,322,1333.050975
2671.448107,334,1338.214765
-9552.582113,392,1342.599896
-3837.832346,231,1347.156724
1309.380665,163,1348.568922
4862.871268,264,1352.468776
-3363.471381,331,1356.484811
-1437.564122,285,1360.44245
1566.048654,226,1363.139188
3278.361579,248,1367.193665
7188.610954,444,1372.519911
-2452.939637,227,1376.6552
3578.474673,266,1379.417055
11951.93606,304,1383.886989
9674.891589,239,1387.952495
-673.651315,212,1390.585369
-3060.406974,202,1393.235852
3969.457879,353,1397.282942
8385.257748,370,1403.069289
3763.421462,226,1405.876067
-1789.168867,400,1411.605662
8344.824822,252,1415.80762
119.985223,217,1418.675827
2635.854213,438,1424.568417
1356.383783,280,1428.471622
1255.190222,245,1432.767336
-2774.684156,335,1436.808823
1842.11099,293,1440.79568
-2546.356879,363,1446.300153
5779.890858,268,1449.052925
-3637.461518,1030,1464.123076
5740.067615,370,1468.229521
5478.660435,271,1472.175792
-8515.121739,361,1477.399243
1686.413237,130,1479.281634
1009.296912,194,1481.88164
865.466745,139,1483.265912
2564.423147,225,1486.863457
-3196.535472,321,1493.035871
-1332.268401,365,1497.134503
2665.907566,233,1500.981647
684.686426,130,1502.370184
8840.158932,200,1505.265599
1378.619708,323,1509.487228
2584.076582,346,1515.009877
1080.947168,201,1517.663701
2237.303373,255,1520.403872
6803.223479,262,1524.603409
-3866.447229,269,1528.501788
736.603075,324,1532.569104
1696.861874,249,1535.292333
-2317.043078,193,1537.917015
-1746.359117,424,1543.733379
4180.557723,294,1547.839368
-227.760093,234,1551.719737
4161.622211,317,1556.038609
-817.99786,150,1557.455028
6532.069151,249,1561.2538
467.955268,198,1563.934471
4005.057213,263,1566.695487
4864.90437,253,1571.867091
9026.246622,239,1574.547987
2219.095382,375,1579.950241
2717.516898,207,1582.628233
3527.779207,250,1586.553427
228.601985,179,1588.01567
161.669001,245,1592.490385
-1877.885492,744,1602.550972
424.779456,179,1605.146296
1878.646586,177,1607.752372
4110.256123,241,1611.345617
3310.983581,213,1614.048834
1944.970247,263,1618.48459
-5783.899034,517,1625.538975
-698.219584,451,1632.068516
-1267.203841,195,1634.705649
-1681.556489,367,1638.779878
1382.326756,412,1645.152803
2297.329278,253,1647.95507
-19279.284468,903,1660.132237
-1050.346304,320,1664.05811
13141.012864,327,1669.154865
-13001.290907,493,1674.675212
6080.940932,247,1679.973628
7582.498745,276,1683.881742
-26430.47585,594,1691.778902
-346.003571,241,1694.52978
4525.061053,256,1698.634131
2733.705462,336,1702.955104
1320.128758,355,1708.499886
2303.132386,229,1711.182416
1516.765251,227,1713.854214
-1513.050071,228,1716.938739
1109.688697,349,1722.449867
-5152.765145,677,1731.542841
2906.951604,244,1734.762774
6607.805174,294,1739.0317
11232.544188,242,1741.725786
-11569.415985,512,1750.566323
3677.679567,335,1754.594482
-648.142354,410,1759.902534
633.189144,252,1764.424559
-5176.521837,378,1768.839415
-3506.622179,397,1774.132885
8505.621044,239,1778.006099
-22328.871129,639,1785.99856
2735.760048,219,1788.671784
-1767.365283,390,1794.292228
-1605.136868,276,1798.222768
-1764.36162,264,1803.433558
3758.085498,269,1806.186039
-11864.641341,613,1814.072702
973.12382,134,1817.167071
4312.254963,224,1820.344343
-6278.077256,310,1824.359663
-2307.346494,207,1827.616428
2493.834723,248,1831.567153
-3001.360379,202,1834.208867
-1612.915009,353,1838.245633
3769.431351,693,1847.972733
2830.560863,229,1851.732539
-1832.800195,418,1858.149104
2087.617745,188,1859.637772
-5892.644771,327,1864.838678
4694.838552,240,1867.617492
-5461.030087,685,1878.483957
-3184.951284,835,1889.607521
817.305028,189,1892.250617
-6641.755231,409,1897.79445
-6979.721138,375,1903.591481
-10994.307185,385,1909.855472
2326.609339,230,1912.564772
5991.592553,366,1917.800858
-2058.023366,218,1920.502997
-3954.235773,179,1923.095658
-3535.900106,270,1927.45957
7396.275809,342,1931.901298
-78.333313,152,1933.532635
3083.852141,217,1937.33301
6569.969093,229,1940.017094
1645.528166,217,1942.686165
-15030.518475,667,1952.948365
-3984.699032,553,1960.866376
-5285.898601,450,1967.905176
1466.972413,569,1975.264349
-1918.676572,339,1981.161352
9934.685955,303,1985.202453
-515.175967,190,1987.91829
-914.824323,218,1990.980712
-1952.452668,260,1994.878036
-3341.209726,267,1997.647893
1380.818626,271,2002.024802
15939.789945,403,2007.355746
3640.609731,315,2011.462158
-567.01343,271,2015.657918
1412.091527,210,2018.724157
4388.936293,251,2022.056224
2173.970102,231,2026.01989
1065.955455,200,2029.249574
5960.648573,231,2031.939384
911.968121,194,2034.588336
466.942568,120,2036.145334
153.294209,117,2037.487454
-535.075018,145,2040.042022
1869.561545,233,2042.748274
2432.708244,222,2045.769588
-2688.550284,309,2049.748324
-2104.266245,307,2055.459813
5132.980205,272,2058.74701
-1642.894384,278,2062.694714
8588.011571,237,2065.421903
3630.946304,196,2068.093533
2085.820754,303,2072.220961
-481.026615,172,2075.459322
409.254946,111,2076.834954
4604.131402,339,2082.560452
3444.322269,232,2085.291979
7737.734923,275,2089.223543
23.670917,229,2091.984413
5345.976624,275,2095.879603
-15221.318873,612,2105.455428
-5578.612982,364,2109.923102
677.779193,267,2113.996429
5834.084106,214,2116.7106
-4177.90708,263,2120.643462
-1378.286059,272,2124.580167
-211.353351,204,2127.252594
3535.967814,234,2130.760433
117.357337,209,2133.451581
-1812.804711,416,2138.828059
1194.083076,352,2144.63072
-1176.048401,279,2148.614116
-25803.324596,342,2152.663475
-5364.607172,354,2158.305568
590.824387,382,2162.450069
4763.27191,232,2166.315176
-5834.887388,345,2170.48548
-2708.862487,398,2175.767791
6257.301665,251,2179.646088
3003.549191,177,2181.128006
-1206.954822,373,2186.853156
9411.110635,335,2190.948447
-952.97797,472,2197.527475
1952.011782,279,2201.481212
5350.92618,228,2204.303644
-6755.481759,427,2211.4389
939.243826,252,2214.601731
11202.491438,371,2219.827516
211.860001,165,2221.441797
2993.53206,318,2226.562814
-1679.612206,450,2232.007267
6883.504799,272,2236.83764
9933.537422,263,2239.617261
1475.904867,194,2242.672492
5912.246568,304,2246.931665
10413.331373,236,2250.863514
-2745.386799,264,2253.654922
2397.424419,239,2257.54367
823.519144,312,2261.563408
5859.216711,234,2264.273533
-3403.723181,264,2268.550792
7875.231622,271,2272.47453
-26674.18011,584,2279.594219
624.968788,181,2282.212722
5893.149687,332,2287.714981
3400.294594,221,2290.410887
-2506.459944,557,2298.091938
4170.47685,257,2302.011399
